document,customer,channel,document_id,event,time,.order
survey.pdf,193,email,1331,complete,2017-07-16T21:21:42Z,4052
working with us,176,showpad,1910,complete,2017-06-28T10:20:24Z,4631
Product A,75,showpad,575,start,2017-03-21T19:04:50Z,575
order,198,email,2427,complete,2017-07-19T12:13:53Z,5148
working with us,433,showpad,2167,start,2018-02-22T00:55:16Z,2167
Product B.pdf,403,showpad,1686,start,2018-01-27T17:10:26Z,1686
Product A,180,showpad,680,complete,2017-06-25T10:36:45Z,3401
Product A,460,conversation,960,complete,2018-03-20T01:16:28Z,3681
Product A,165,showpad,665,start,2017-06-13T04:40:47Z,665
survey.pdf,307,showpad,1377,start,2017-10-24T20:19:55Z,1377
product A - details.pdf,172,email,1082,complete,2017-06-21T08:02:20Z,3803
Company presentation.pdf,154,showpad,154,start,2017-06-01T18:53:43Z,154
Product A,58,showpad,558,complete,2017-03-06T19:20:37Z,3279
Company presentation.pdf,239,showpad,239,complete,2017-08-20T05:15:28Z,2960
product A - details.pdf,485,showpad,1233,complete,2018-04-25T05:40:50Z,3954
Product A,443,email,943,complete,2018-03-02T12:03:49Z,3664
survey.pdf,439,showpad,1447,complete,2018-02-25T07:21:37Z,4168
order,293,showpad,2522,complete,2017-10-20T06:57:06Z,5243
survey.pdf,119,email,1294,start,2017-05-06T07:30:19Z,1294
product A - details.pdf,15,showpad,1008,complete,2017-01-15T02:41:17Z,3729
Product A,157,email,657,complete,2017-06-06T07:50:58Z,3378
order,270,showpad,2499,complete,2017-09-29T06:16:06Z,5220
survey.pdf,322,email,1385,start,2017-11-10T11:05:55Z,1385
Product A,32,showpad,532,start,2017-02-05T17:18:00Z,532
survey.pdf,481,email,1468,complete,2018-04-25T04:50:02Z,4189
Product B.pdf,288,email,1629,start,2017-10-08T15:36:13Z,1629
Product A,419,conversation,919,start,2018-02-08T05:50:50Z,919
order,288,showpad,2517,complete,2017-10-09T11:09:01Z,5238
order,189,showpad,2418,start,2017-07-13T05:09:04Z,2418
order,411,email,2640,start,2018-02-08T03:42:16Z,2640
product A - details.pdf,409,conversation,1193,complete,2018-02-01T22:35:31Z,3914
Product A,485,showpad,985,start,2018-04-24T03:31:32Z,985
survey.pdf,282,email,1366,start,2017-10-02T13:27:31Z,1366
order,296,email,2525,complete,2017-10-20T07:19:15Z,5246
survey.pdf,213,email,1342,start,2017-08-04T13:41:31Z,1342
order,310,email,2539,start,2017-10-28T22:55:34Z,2539
working with us,320,showpad,2054,start,2017-11-10T17:22:28Z,2054
Company presentation.pdf,134,showpad,134,start,2017-05-11T18:15:57Z,134
Product A,415,showpad,915,start,2018-02-04T09:54:23Z,915
survey.pdf,210,email,1340,complete,2017-07-26T07:36:36Z,4061
working with us,9,conversation,1743,complete,2017-01-09T21:53:02Z,4464
survey.pdf,51,showpad,1259,complete,2017-03-02T23:57:32Z,3980
Product A,419,email,919,start,2018-02-08T05:50:50Z,919
Company presentation.pdf,50,email,50,complete,2017-02-25T20:29:46Z,2771
Company presentation.pdf,98,email,98,start,2017-04-08T15:51:32Z,98
Product A,393,email,893,start,2018-01-17T22:45:06Z,893
product A - details.pdf,123,email,1059,complete,2017-05-06T14:12:11Z,3780
order,328,showpad,2557,start,2017-11-16T20:23:08Z,2557
survey.pdf,319,showpad,1382,complete,2017-11-06T14:44:01Z,4103
working with us,416,showpad,2150,start,2018-02-10T10:14:25Z,2150
Company presentation.pdf,309,showpad,309,start,2017-10-25T01:18:58Z,309
product A - details.pdf,320,showpad,1146,start,2017-11-06T05:51:41Z,1146
order,246,showpad,2475,start,2017-08-30T12:18:15Z,2475
order,263,showpad,2492,complete,2017-09-21T04:32:02Z,5213
product A - details.pdf,434,showpad,1205,start,2018-02-22T14:33:07Z,1205
Company presentation.pdf,451,showpad,451,start,2018-03-08T21:18:28Z,451
order,189,showpad,2418,start,2017-07-13T05:09:04Z,2418
Product A,78,showpad,578,start,2017-03-26T10:28:46Z,578
survey.pdf,238,email,1350,complete,2017-08-22T22:28:00Z,4071
order,336,showpad,2565,start,2017-11-25T14:40:34Z,2565
Product A,141,showpad,641,complete,2017-05-19T07:57:15Z,3362
survey.pdf,362,email,1407,start,2017-12-11T06:44:09Z,1407
working with us,50,showpad,1784,complete,2017-03-02T22:31:14Z,4505
survey.pdf,184,email,1325,start,2017-07-02T11:16:08Z,1325
Company presentation.pdf,104,showpad,104,start,2017-04-19T20:22:01Z,104
Company presentation.pdf,106,email,106,start,2017-04-21T02:19:09Z,106
Company presentation.pdf,415,email,415,start,2018-02-04T08:11:08Z,415
order,152,showpad,2381,complete,2017-06-05T07:07:37Z,5102
Product B.pdf,34,email,1491,complete,2017-02-07T16:14:41Z,4212
Product B.pdf,498,showpad,1734,complete,2018-05-05T01:34:30Z,4455
Product A,28,email,528,complete,2017-01-29T05:38:32Z,3249
Product A,176,email,676,start,2017-06-21T02:43:27Z,676
survey.pdf,379,email,1417,complete,2017-12-31T06:15:34Z,4138
order,209,showpad,2438,complete,2017-07-29T21:33:31Z,5159
order,46,showpad,2275,complete,2017-02-24T16:25:56Z,4996
order,146,showpad,2375,complete,2017-05-25T14:11:26Z,5096
order,403,showpad,2632,complete,2018-01-30T06:03:39Z,5353
Company presentation.pdf,159,showpad,159,start,2017-06-05T08:11:18Z,159
survey.pdf,77,showpad,1276,complete,2017-04-01T02:13:36Z,3997
Company presentation.pdf,428,email,428,complete,2018-02-17T02:57:27Z,3149
Company presentation.pdf,447,showpad,447,complete,2018-03-04T01:44:28Z,3168
Product A,182,conversation,682,complete,2017-06-26T16:03:00Z,3403
survey.pdf,16,email,1246,start,2017-01-21T05:34:17Z,1246
working with us,445,showpad,2179,start,2018-03-11T02:00:42Z,2179
survey.pdf,116,email,1291,start,2017-05-01T01:12:51Z,1291
Company presentation.pdf,185,showpad,185,start,2017-06-30T21:05:35Z,185
survey.pdf,238,email,1350,complete,2017-08-22T22:28:00Z,4071
product A - details.pdf,93,email,1045,start,2017-04-08T16:00:50Z,1045
working with us,438,showpad,2172,complete,2018-02-25T15:31:28Z,4893
order,11,showpad,2240,complete,2017-01-10T14:44:37Z,4961
Company presentation.pdf,436,email,436,complete,2018-02-20T01:45:53Z,3157
working with us,432,showpad,2166,start,2018-02-21T09:27:06Z,2166
survey.pdf,238,showpad,1350,start,2017-08-22T18:29:40Z,1350
Product A,17,showpad,517,complete,2017-01-17T04:30:49Z,3238
order,363,showpad,2592,start,2017-12-14T01:40:07Z,2592
order,29,showpad,2258,complete,2017-02-10T14:25:58Z,4979
Product A,485,showpad,985,complete,2018-04-24T14:06:41Z,3706
working with us,120,showpad,1854,start,2017-05-05T16:58:57Z,1854
order,160,showpad,2389,start,2017-06-15T12:07:29Z,2389
Product A,222,showpad,722,complete,2017-08-04T07:22:06Z,3443
survey.pdf,175,showpad,1321,start,2017-06-21T23:36:44Z,1321
working with us,465,showpad,2199,start,2018-03-26T13:15:08Z,2199
Company presentation.pdf,451,showpad,451,start,2018-03-08T21:18:28Z,451
Product A,367,showpad,867,complete,2017-12-13T03:22:17Z,3588
Product A,270,showpad,770,complete,2017-09-22T23:07:59Z,3491
Product A,239,showpad,739,start,2017-08-21T15:21:08Z,739
Product A,454,showpad,954,start,2018-03-10T21:09:36Z,954
Product A,453,email,953,start,2018-03-10T11:12:27Z,953
Company presentation.pdf,392,showpad,392,complete,2018-01-13T13:13:43Z,3113
order,122,showpad,2351,start,2017-05-07T07:02:01Z,2351
order,255,showpad,2484,complete,2017-09-18T18:15:31Z,5205
product A - details.pdf,220,email,1107,complete,2017-08-04T13:41:31Z,3828
Product A,440,email,940,complete,2018-02-25T00:05:45Z,3661
Product A,170,showpad,670,start,2017-06-17T16:31:58Z,670
working with us,74,showpad,1808,complete,2017-04-01T04:47:01Z,4529
Company presentation.pdf,119,email,119,complete,2017-05-01T18:14:52Z,2840
survey.pdf,63,showpad,1266,start,2017-03-12T14:40:37Z,1266
order,128,showpad,2357,complete,2017-05-12T22:16:09Z,5078
product A - details.pdf,203,conversation,1098,start,2017-07-19T15:21:27Z,1098
Product B.pdf,498,email,1734,complete,2018-05-05T01:34:30Z,4455
order,408,showpad,2637,complete,2018-01-30T21:08:54Z,5358
Product A,27,showpad,527,complete,2017-01-29T20:46:42Z,3248
Product B.pdf,11,email,1479,start,2017-01-09T19:29:09Z,1479
Company presentation.pdf,269,conversation,269,complete,2017-09-21T07:27:36Z,2990
survey.pdf,210,showpad,1340,start,2017-07-26T02:51:04Z,1340
survey.pdf,453,email,1454,start,2018-03-19T18:54:44Z,1454
Product A,161,showpad,661,start,2017-06-10T08:54:32Z,661
order,315,showpad,2544,start,2017-11-03T08:24:18Z,2544
Company presentation.pdf,190,showpad,190,complete,2017-07-05T05:16:25Z,2911
Product B.pdf,177,conversation,1565,start,2017-06-25T02:47:12Z,1565
Product A,86,email,586,complete,2017-04-03T21:14:42Z,3307
order,324,email,2553,start,2017-11-16T20:23:08Z,2553
survey.pdf,204,email,1336,start,2017-07-25T08:14:46Z,1336
working with us,360,showpad,2094,start,2017-12-13T08:49:22Z,2094
order,307,showpad,2536,start,2017-10-28T22:55:34Z,2536
order,318,showpad,2547,start,2017-11-10T20:00:54Z,2547
Company presentation.pdf,425,showpad,425,start,2018-02-15T19:10:29Z,425
Product A,243,showpad,743,complete,2017-08-27T19:57:43Z,3464
order,372,showpad,2601,complete,2017-12-20T00:39:56Z,5322
working with us,148,showpad,1882,start,2017-06-01T20:11:48Z,1882
Company presentation.pdf,482,showpad,482,start,2018-04-17T10:10:13Z,482
product A - details.pdf,111,email,1051,complete,2017-04-28T09:54:58Z,3772
working with us,226,conversation,1960,start,2017-08-08T23:17:45Z,1960
product A - details.pdf,247,showpad,1116,complete,2017-09-07T19:23:45Z,3837
order,9,showpad,2238,start,2017-01-10T13:20:59Z,2238
working with us,148,showpad,1882,start,2017-06-01T20:11:48Z,1882
survey.pdf,76,email,1275,start,2017-03-26T21:08:27Z,1275
order,34,showpad,2263,start,2017-02-10T13:11:48Z,2263
product A - details.pdf,379,showpad,1180,complete,2017-12-30T20:24:12Z,3901
Product B.pdf,134,showpad,1543,complete,2017-05-13T01:00:31Z,4264
Product A,425,showpad,925,start,2018-02-15T21:53:40Z,925
product A - details.pdf,337,email,1155,start,2017-11-21T06:53:54Z,1155
Company presentation.pdf,262,showpad,262,complete,2017-09-16T19:40:11Z,2983
product A - details.pdf,4,email,1003,complete,2017-01-05T21:37:12Z,3724
Product B.pdf,115,showpad,1535,start,2017-05-03T00:05:59Z,1535
product A - details.pdf,378,showpad,1179,complete,2017-12-30T11:06:12Z,3900
Product A,79,showpad,579,complete,2017-03-30T17:40:19Z,3300
product A - details.pdf,104,showpad,1047,complete,2017-04-22T06:02:04Z,3768
order,326,showpad,2555,start,2017-11-11T16:19:58Z,2555
order,27,showpad,2256,start,2017-02-07T03:24:35Z,2256
order,8,conversation,2237,complete,2017-01-10T14:37:47Z,4958
Product A,169,showpad,669,complete,2017-06-18T18:29:13Z,3390
survey.pdf,58,showpad,1263,start,2017-03-08T09:34:04Z,1263
survey.pdf,392,showpad,1423,start,2018-01-14T18:59:17Z,1423
product A - details.pdf,311,conversation,1142,start,2017-11-01T21:29:52Z,1142
Product B.pdf,298,showpad,1637,complete,2017-10-21T17:01:39Z,4358
Product B.pdf,115,showpad,1535,start,2017-05-03T00:05:59Z,1535
Product B.pdf,143,email,1547,complete,2017-05-21T19:02:31Z,4268
working with us,5,showpad,1739,complete,2017-01-09T17:09:43Z,4460
Product A,180,showpad,680,complete,2017-06-25T10:36:45Z,3401
Company presentation.pdf,182,conversation,182,complete,2017-06-25T15:01:00Z,2903
Company presentation.pdf,221,showpad,221,start,2017-08-03T17:05:27Z,221
Product B.pdf,126,showpad,1539,complete,2017-05-06T00:18:27Z,4260
order,184,conversation,2413,start,2017-07-03T03:39:51Z,2413
product A - details.pdf,315,showpad,1143,start,2017-11-02T03:43:41Z,1143
working with us,477,showpad,2211,start,2018-04-15T16:54:57Z,2211
Product B.pdf,310,showpad,1642,complete,2017-10-26T08:28:52Z,4363
order,106,showpad,2335,start,2017-05-01T07:20:46Z,2335
order,318,showpad,2547,start,2017-11-10T20:00:54Z,2547
product A - details.pdf,325,showpad,1149,start,2017-11-10T11:05:55Z,1149
Product A,177,showpad,677,start,2017-06-22T08:50:18Z,677
Company presentation.pdf,498,showpad,498,complete,2018-04-30T14:40:24Z,3219
Company presentation.pdf,247,showpad,247,complete,2017-08-28T21:18:01Z,2968
Product B.pdf,124,conversation,1538,start,2017-05-05T14:43:33Z,1538
working with us,198,showpad,1932,start,2017-07-19T06:02:50Z,1932
survey.pdf,436,showpad,1444,complete,2018-02-24T15:06:30Z,4165
Company presentation.pdf,346,email,346,complete,2017-11-22T20:26:20Z,3067
Product A,96,email,596,complete,2017-04-08T14:34:26Z,3317
survey.pdf,348,showpad,1400,start,2017-11-25T21:54:56Z,1400
Company presentation.pdf,119,showpad,119,start,2017-05-01T16:37:29Z,119
Product A,358,email,858,start,2017-12-01T21:47:40Z,858
Product A,420,email,920,start,2018-02-08T17:33:12Z,920
working with us,93,showpad,1827,start,2017-04-22T11:14:53Z,1827
survey.pdf,75,showpad,1274,complete,2017-03-27T04:55:33Z,3995
Product B.pdf,161,showpad,1560,complete,2017-06-11T13:19:49Z,4281
Company presentation.pdf,154,showpad,154,start,2017-06-01T18:53:43Z,154
order,341,showpad,2570,complete,2017-11-25T16:56:58Z,5291
order,133,showpad,2362,complete,2017-05-21T18:51:25Z,5083
order,372,showpad,2601,complete,2017-12-20T00:39:56Z,5322
Company presentation.pdf,151,email,151,start,2017-05-31T09:16:08Z,151
order,411,showpad,2640,complete,2018-02-08T05:45:16Z,5361
Product A,140,conversation,640,complete,2017-05-18T16:57:46Z,3361
Product A,324,showpad,824,complete,2017-11-07T09:21:40Z,3545
working with us,241,conversation,1975,complete,2017-08-28T12:12:44Z,4696
order,6,showpad,2235,complete,2017-01-11T11:27:34Z,4956
Product A,281,showpad,781,complete,2017-10-01T19:58:34Z,3502
order,247,showpad,2476,start,2017-09-08T09:21:01Z,2476
working with us,98,showpad,1832,start,2017-04-17T18:27:36Z,1832
product A - details.pdf,429,showpad,1202,complete,2018-02-21T09:06:09Z,3923
working with us,474,showpad,2208,complete,2018-04-13T08:24:07Z,4929
survey.pdf,169,email,1317,start,2017-06-21T08:02:20Z,1317
order,123,showpad,2352,complete,2017-05-12T22:32:17Z,5073
Product A,498,showpad,998,start,2018-05-03T22:29:46Z,998
Product B.pdf,267,showpad,1618,start,2017-09-22T23:07:59Z,1618
working with us,113,showpad,1847,complete,2017-05-01T09:44:20Z,4568
Product A,8,email,508,start,2017-01-06T16:37:43Z,508
Product B.pdf,46,conversation,1498,complete,2017-02-21T16:46:37Z,4219
order,129,showpad,2358,complete,2017-05-12T21:14:17Z,5079
working with us,233,showpad,1967,start,2017-08-22T18:46:29Z,1967
working with us,254,conversation,1988,complete,2017-09-15T02:13:16Z,4709
product A - details.pdf,53,showpad,1023,start,2017-03-02T16:12:21Z,1023
survey.pdf,410,email,1431,start,2018-02-02T07:57:40Z,1431
order,185,showpad,2414,complete,2017-07-09T17:52:13Z,5135
Product A,317,email,817,complete,2017-11-01T21:29:52Z,3538
order,303,showpad,2532,complete,2017-10-26T05:08:05Z,5253
Product A,284,email,784,start,2017-10-01T20:19:47Z,784
order,88,showpad,2317,start,2017-04-07T16:40:34Z,2317
survey.pdf,258,email,1357,start,2017-09-14T19:41:39Z,1357
Company presentation.pdf,200,showpad,200,complete,2017-07-15T11:29:44Z,2921
order,161,showpad,2390,start,2017-06-14T16:34:06Z,2390
order,48,email,2277,complete,2017-03-01T00:57:30Z,4998
survey.pdf,398,email,1426,complete,2018-01-29T09:07:13Z,4147
Company presentation.pdf,182,showpad,182,complete,2017-06-25T15:01:00Z,2903
working with us,380,showpad,2114,complete,2018-01-01T01:48:21Z,4835
survey.pdf,203,showpad,1335,start,2017-07-20T01:12:05Z,1335
product A - details.pdf,464,showpad,1223,complete,2018-04-07T01:18:17Z,3944
order,402,showpad,2631,start,2018-01-30T04:05:12Z,2631
order,39,email,2268,start,2017-02-21T11:20:09Z,2268
product A - details.pdf,484,email,1232,start,2018-04-24T22:03:51Z,1232
Product B.pdf,71,showpad,1510,start,2017-03-27T00:37:41Z,1510
survey.pdf,423,email,1438,start,2018-02-21T02:58:48Z,1438
survey.pdf,238,email,1350,complete,2017-08-22T22:28:00Z,4071
survey.pdf,129,email,1299,start,2017-05-09T06:20:15Z,1299
Product A,494,showpad,994,complete,2018-05-02T03:48:39Z,3715
product A - details.pdf,479,email,1230,complete,2018-04-19T05:08:31Z,3951
order,315,email,2544,complete,2017-11-03T10:44:39Z,5265
survey.pdf,16,email,1246,start,2017-01-21T05:34:17Z,1246
survey.pdf,22,showpad,1249,start,2017-01-21T21:42:15Z,1249
Company presentation.pdf,493,showpad,493,complete,2018-04-29T07:39:14Z,3214
Product B.pdf,132,email,1541,complete,2017-05-12T21:31:35Z,4262
Product B.pdf,427,email,1699,complete,2018-02-20T10:39:46Z,4420
Product B.pdf,159,showpad,1559,complete,2017-06-11T08:17:14Z,4280
Product A,424,conversation,924,complete,2018-02-13T01:09:21Z,3645
Product A,115,showpad,615,start,2017-04-29T05:30:32Z,615
Product B.pdf,288,email,1629,start,2017-10-08T15:36:13Z,1629
order,49,showpad,2278,start,2017-02-28T23:42:09Z,2278
Company presentation.pdf,5,conversation,5,start,2017-01-04T16:07:47Z,5
Company presentation.pdf,202,showpad,202,start,2017-07-17T03:11:39Z,202
Product A,269,conversation,769,complete,2017-09-22T08:30:25Z,3490
survey.pdf,169,email,1317,start,2017-06-21T08:02:20Z,1317
Product A,423,showpad,923,start,2018-02-11T18:23:14Z,923
survey.pdf,481,email,1468,start,2018-04-25T01:24:25Z,1468
Product A,389,email,889,complete,2018-01-09T02:56:39Z,3610
survey.pdf,20,showpad,1247,complete,2017-01-21T13:03:50Z,3968
Product A,408,showpad,908,complete,2018-01-29T09:07:38Z,3629
order,19,showpad,2248,start,2017-01-27T15:44:06Z,2248
Product A,419,conversation,919,start,2018-02-08T05:50:50Z,919
Product B.pdf,309,showpad,1641,start,2017-10-28T09:29:11Z,1641
survey.pdf,237,email,1349,complete,2017-08-22T17:59:00Z,4070
Product B.pdf,144,email,1548,start,2017-05-21T10:16:14Z,1548
working with us,148,showpad,1882,start,2017-06-01T20:11:48Z,1882
working with us,271,conversation,2005,start,2017-09-28T19:40:02Z,2005
product A - details.pdf,80,showpad,1041,start,2017-03-31T22:07:41Z,1041
Company presentation.pdf,275,showpad,275,complete,2017-09-25T02:20:59Z,2996
order,12,showpad,2241,start,2017-01-11T09:46:21Z,2241
survey.pdf,379,email,1417,complete,2017-12-31T06:15:34Z,4138
Product A,87,showpad,587,complete,2017-04-04T07:58:26Z,3308
working with us,359,showpad,2093,complete,2017-12-07T09:48:19Z,4814
Company presentation.pdf,361,email,361,start,2017-12-05T18:53:44Z,361
order,53,showpad,2282,start,2017-03-10T00:09:36Z,2282
survey.pdf,55,showpad,1261,complete,2017-03-03T11:06:38Z,3982
working with us,468,showpad,2202,complete,2018-04-12T16:29:33Z,4923
order,259,email,2488,complete,2017-09-18T16:37:03Z,5209
survey.pdf,317,email,1381,complete,2017-11-02T22:04:06Z,4102
survey.pdf,485,email,1470,complete,2018-04-25T13:45:42Z,4191
product A - details.pdf,348,email,1163,start,2017-11-25T12:06:18Z,1163
Product B.pdf,363,showpad,1666,start,2017-12-13T03:22:17Z,1666
Company presentation.pdf,10,email,10,start,2017-01-06T05:58:54Z,10
Product A,148,email,648,complete,2017-05-25T13:15:09Z,3369
Company presentation.pdf,408,email,408,complete,2018-01-27T12:05:15Z,3129
order,405,showpad,2634,complete,2018-01-30T20:12:57Z,5355
order,180,showpad,2409,complete,2017-07-03T05:33:23Z,5130
survey.pdf,212,email,1341,complete,2017-07-28T11:28:54Z,4062
working with us,307,showpad,2041,complete,2017-10-26T06:20:11Z,4762
product A - details.pdf,445,showpad,1212,complete,2018-03-04T19:21:51Z,3933
working with us,168,showpad,1902,complete,2017-06-19T22:46:10Z,4623
working with us,327,showpad,2061,complete,2017-11-16T20:23:08Z,4782
Company presentation.pdf,46,showpad,46,complete,2017-02-19T12:53:39Z,2767
Company presentation.pdf,332,email,332,complete,2017-11-15T14:24:18Z,3053
